ID,Year,Pick,Team,Player,Nationality,Position,Age,GamesPlayed,Goals,Assists,Points,PlusMinus,PenaltyMinutes
2808,2009,18,Montreal Canadiens,Louis Leblanc,CA,C,18,50,7,10,17,-26,34
2809,2009,19,New York Rangers,Chris Kreider,US,C,18,654,7,3,10,3,0
2810,2009,20,New Jersey Devils,Jacob Josefson,SE,C,18,315,7,3,10,3,15
2811,2009,21,Columbus Blue Jackets,John Moore,US,D,18,544,7,12,19,4,29
2812,2009,22,Vancouver Canucks,Jordan Schroeder,US,C,18,165,7,64,71,13,424
2813,2009,23,Calgary Flames,Tim Erixon,US,D,18,93,7,25,32,-29,175
2815,2009,25,Boston Bruins,Jordan Caron,CA,W,18,157,7,18,25,-19,37
2816,2009,26,Anaheim Ducks,Kyle Palmieri,US,W,18,681,7,40,47,-11,153
2818,2009,28,Chicago Blackhawks,Dylan Olsen,US,D,18,124,6,22,28,8,14
2819,2009,29,Tampa Bay Lightning,Carter Ashton,CA,W,18,54,6,8,14,-15,25
2820,2009,30,Pittsburgh Penguins,Simon Despres,CA,D,18,193,6,39,45,48,138
2822,2009,32,Detroit Red Wings,Landon Ferraro,CA,C,18,77,6,5,11,7,2
2823,2009,33,Colorado Avalanche,Ryan O'Reilly,CA,C,18,938,6,3,9,-9,6
2824,2009,34,Atlanta Thrashers,Carl Klingberg,SE,W,18,12,6,11,17,-2,122
2825,2009,35,Los Angeles Kings,Kyle Clifford,CA,W,18,751,6,14,20,-7,16
2826,2009,36,Phoenix Coyotes,Chris Brown,US,C,18,23,6,2,8,-8,10
2827,2009,37,Anaheim Ducks,Mat Clark,US,D,18,9,6,24,30,-24,42
2828,2009,38,Dallas Stars,Alex Chiasson,CA,W,18,631,6,16,22,1,38
2829,2009,39,Ottawa Senators,Jakob Silfverberg,SE,W,18,658,6,5,11,-18,41
2830,2009,40,Edmonton Oilers,Anton Lander,SE,C,18,215,6,1,7,2,6
2834,2009,44,Florida Panthers,Drew Shore,US,C,18,98,6,16,22,-34,88
2835,2009,45,Atlanta Thrashers,Jeremy Morin,US,W,18,82,6,23,29,-1,20
2841,2009,51,Carolina Hurricanes,Brian Dumoulin,US,D,18,464,6,7,13,-4,12
2842,2009,52,Tampa Bay Lightning,Richard Panik,SK,W,18,521,6,7,13,-10,16
2843,2009,53,Vancouver Canucks,Anton Rodin,SE,W,18,3,6,12,18,-12,72
2844,2009,54,New Jersey Devils,Eric Gelinas,CA,D,18,189,6,21,27,-12,133
2845,2009,55,Washington Capitals,Dmitry Orlov,RU,D,18,643,6,7,13,4,22
2848,2009,58,Toronto Maple Leafs,Jesse Blacker,CA,D,18,1,6,9,15,-10,21
2849,2009,59,Chicago Blackhawks,Brandon Pirri,CA,C,18,276,6,21,27,-13,139
2850,2009,60,Detroit Red Wings,Tomas Tatar,SK,C,18,701,6,29,35,23,137
2851,2009,61,Pittsburgh Penguins,Philip Samuelsson,SE,D,18,13,6,18,24,-17,34
2854,2009,64,Colorado Avalanche,Tyson Barrie,CA,D,18,683,6,16,22,3,90
2855,2009,65,Montreal Canadiens,Joonas Nattinen,FI,C,18,1,6,22,28,-17,185
2856,2009,66,Buffalo Sabres,Brayden McNabb,CA,D,18,576,6,8,14,-26,774
2858,2009,68,Toronto Maple Leafs,Jamie Devane,CA,W,18,2,6,10,16,-20,58
2859,2009,69,Dallas Stars,Reilly Smith,CA,W,18,686,6,9,15,-11,94
2860,2009,70,Nashville Predators,Taylor Beck,CA,W,18,92,6,24,30,-2,42
2862,2009,72,Nashville Predators,Michael Latta,CA,C,18,113,6,7,13,-10,18
2863,2009,73,New Jersey Devils,Alexander Urbom,SE,D,18,34,6,12,18,-4,30
2865,2009,75,Detroit Red Wings,Andrej Nestrasil,CZ,W,18,128,6,6,12,-2,26
2870,2009,80,New York Rangers,Ryan Bourque,US,C,18,1,6,10,16,0,58
2873,2009,83,Vancouver Canucks,Kevin Connauton,CA,D,19,360,6,14,20,3,20
2874,2009,84,Los Angeles Kings,Nicolas Deslauriers,CA,D,18,506,6,14,20,15,44
2875,2009,85,Washington Capitals,Cody Eakin,CA,C,18,701,6,8,14,-9,31
2882,2009,92,New York Islanders,Casey Cizikas,CA,C,18,664,6,9,15,-13,53
2884,2009,94,Columbus Blue Jackets,David Savard,CA,D,18,673,6,25,31,-24,817
2886,2009,96,Los Angeles Kings,Linden Vey,CA,W,18,138,6,13,19,-4,20
2887,2009,97,Phoenix Coyotes,Jordan Szwarz,CA,W,18,50,6,4,10,-11,243
2888,2009,98,Nashville Predators,Craig Smith,US,C,20,789,6,4,10,-3,2
2890,2009,100,Ottawa Senators,Chris Wideman,US,D,19,245,6,15,21,-27,61
2892,2009,102,Nashville Predators,Mattias Ekholm,SE,D,19,662,6,12,18,-21,127
2893,2009,103,Minnesota Wild,Kris Foucault,CA,W,18,1,6,16,22,-18,105
2894,2009,104,Buffalo Sabres,Marcus Foligno,US,W,18,678,6,4,10,-4,8
2896,2009,106,Anaheim Ducks,Sami Vatanen,FI,D,18,473,6,2,8,-11,7
2897,2009,107,Florida Panthers,Garrett Wilson,CA,W,18,84,6,57,63,39,167
2902,2009,112,Boston Bruins,Lane MacDermid,US,W,20,21,6,8,14,-2,37
2904,2009,114,New Jersey Devils,Seth Helgeson,US,D,18,50,5,6,11,-6,22
2905,2009,115,Washington Capitals,Patrick Wey,US,D,18,9,5,14,19,8,35
2908,2009,119,Chicago Blackhawks,Byron Froese,CA,C,18,116,5,6,11,-3,23
2909,2009,120,Atlanta Thrashers,Ben Chiarot,CA,D,18,489,5,37,42,-26,68
2911,2009,122,New York Islanders,Anton Klementyev,RU,D,19,1,5,4,9,4,4
2916,2009,127,New York Rangers,Roman Horak,CZ,C,18,84,5,6,11,-13,18
2918,2009,129,Dallas Stars,Tomas Vincour,CZ,C,18,95,5,8,13,-15,31
2921,2009,132,Nashville Predators,Gabriel Bourque,CA,W,18,413,5,17,22,-8,55
2924,2009,135,Florida Panthers,Corban Knight,CA,C,19,52,5,6,11,4,10
2927,2009,138,Florida Panthers,Wade Megan,US,C,19,15,5,13,18,-2,22
2928,2009,139,Montreal Canadiens,Gabriel Dumont,CA,C,18,90,5,23,28,-3,82
2936,2009,147,San Jose Sharks,Phil Varone,CA,C,18,97,5,11,16,-22,86
2938,2009,149,Chicago Blackhawks,Marcus Kruger,SE,C,19,520,5,31,36,-37,124
2939,2009,150,Detroit Red Wings,Nick Jensen,US,D,18,407,5,34,39,-19,369
2941,2009,152,New York Islanders,Anders Lee,US,C,19,596,5,3,8,-24,352
2947,2009,158,Toronto Maple Leafs,Jerry D'Amigo,US,W,18,31,5,28,33,-15,250
2948,2009,159,Dallas Stars,Curtis McKenzie,CA,W,18,99,5,19,24,-14,311
2954,2009,165,Florida Panthers,Scott Timmins,CA,C,20,24,5,9,14,-10,16
2961,2009,172,Philadelphia Flyers,Eric Wellwood,CA,W,19,31,5,11,16,-12,42
2964,2009,175,Washington Capitals,Garrett Mitchell,CA,W,18,1,5,25,30,-15,176
2965,2009,176,Boston Bruins,Tyler Randell,CA,W,18,27,5,25,30,-38,161
2967,2009,178,Carolina Hurricanes,Rasmus Rissanen,FI,D,18,6,5,9,14,-6,8
2968,2009,179,Los Angeles Kings,Brandon Kozun,US,W,19,20,5,5,10,-2,4
2969,2009,180,Detroit Red Wings,Mitch Callahan,US,W,18,5,5,13,18,-50,14
2971,2009,182,Minnesota Wild,Erik Haula,FI,W,18,534,5,6,11,-20,24
2975,2009,186,Los Angeles Kings,Jordan Nolan,CA,C,20,375,5,41,46,31,253
2985,2009,196,Philadelphia Flyers,Oliver Lauridsen,DK,D,20,16,5,5,10,-6,16
2987,2009,198,Los Angeles Kings,Nic Dowd,US,C,19,371,5,13,18,-1,74
2995,2009,206,Boston Bruins,Ben Sexton,CA,C,18,2,5,16,21,-19,10
2999,2009,210,Detroit Red Wings,Adam Almqvist,SE,D,18,2,5,6,11,-10,2
3001,2008,1,Tampa Bay Lightning,Steven Stamkos,CA,C,18,922,4,11,15,-10,16
3002,2008,2,Los Angeles Kings,Drew Doughty,CA,D,18,1014,4,2,6,2,0
3003,2008,3,Atlanta Thrashers,Zach Bogosian,US,D,18,737,4,15,19,-8,74
3004,2008,4,St. Louis Blues,Alex Pietrangelo,CA,D,18,879,4,1,5,-3,11
3005,2008,5,Toronto Maple Leafs,Luke Schenn,CA,D,18,863,4,11,15,-12,2
3006,2008,6,Columbus Blue Jackets,Nikita Filatov,RU,W,18,53,4,16,20,10,38
3007,2008,7,Nashville Predators,Colin Wilson,US,C,18,632,4,14,18,-12,18
3008,2008,8,Phoenix Coyotes,Mikkel Boedker,DK,W,18,709,4,5,9,-9,6
3009,2008,9,New York Islanders,Josh Bailey,CA,C,18,993,4,3,7,0,4
3010,2008,10,Vancouver Canucks,Cody Hodgson,CA,C,18,328,4,11,15,-7,11
3012,2008,12,Buffalo Sabres,Tyler Myers,US,D,18,840,4,29,33,32,60
3013,2008,13,Los Angeles Kings,Colten Teubert,CA,D,18,24,4,5,9,-1,16
3014,2008,14,Carolina Hurricanes,Zach Boychuk,CA,C,18,127,4,13,17,-14,66
3015,2008,15,Ottawa Senators,Erik Karlsson,SE,D,18,838,4,8,12,-9,18
3016,2008,16,Boston Bruins,Joe Colborne,CA,C,18,295,4,2,6,-13,16
3017,2008,17,Anaheim Ducks,Jake Gardiner,US,D,18,645,4,5,9,3,23
3019,2008,19,Philadelphia Flyers,Luca Sbisa,IT,D,18,549,4,13,17,5,95
3020,2008,20,New York Rangers,Michael Del Zotto,CA,D,18,736,4,3,7,-12,33
3022,2008,22,Edmonton Oilers,Jordan Eberle,CA,C,18,858,4,13,17,-10,134
3023,2008,23,Minnesota Wild,Tyler Cuma,CA,D,18,1,4,8,12,-11,37
3024,2008,24,New Jersey Devils,Mattias Tedenby,SE,W,18,120,4,10,14,-6,6
3025,2008,25,Calgary Flames,Greg Nemisz,CA,C,18,15,4,20,24,1,33
3026,2008,26,Buffalo Sabres,Tyler Ennis,CA,C,18,700,4,20,24,11,49
3027,2008,27,Washington Capitals,John Carlson,US,D,18,887,4,8,12,-1,77
3028,2008,28,Phoenix Coyotes,Viktor Tikhonov,LV,W,20,111,4,17,21,5,26
3032,2008,32,Los Angeles Kings,Slava Voynov,RU,D,18,190,4,3,7,-12,25
3033,2008,33,St. Louis Blues,Philip McRae,US,C,18,15,4,8,12,-3,4
3035,2008,35,Anaheim Ducks,Nicolas Deschamps,CA,C,18,3,4,3,7,4,52
3037,2008,37,Columbus Blue Jackets,Cody Goloubef,CA,D,18,160,4,23,27,-13,88
3038,2008,38,Nashville Predators,Roman Josi,CH,D,18,760,4,10,14,-13,196
3039,2008,39,Anaheim Ducks,Eric O'Dell,CA,C,18,41,4,10,14,-4,220
3040,2008,40,New York Islanders,Aaron Ness,US,D,18,72,4,16,20,-2,79
3041,2008,41,Vancouver Canucks,Yann Sauve,CA,D,18,8,4,7,11,3,264
3042,2008,42,Ottawa Senators,Patrick Wiercioch,CA,D,18,268,4,13,17,-15,388
3043,2008,43,Anaheim Ducks,Justin Schultz,CA,D,18,602,4,38,42,-26,122
3044,2008,44,Buffalo Sabres,Luke Adam,CA,C,18,90,4,3,7,-8,20
3045,2008,45,Carolina Hurricanes,Zac Dalpe,CA,W,18,154,4,18,22,-6,56
3046,2008,46,Florida Panthers,Colby Robak,CA,D,18,47,4,1,5,0,6
3047,2008,47,Boston Bruins,Max Sauve,FR,C,18,1,4,14,18,28,96
3049,2008,49,Phoenix Coyotes,Jared Staal,CA,W,18,2,4,18,22,7,302
3050,2008,50,Colorado Avalanche,Cameron Gaunce,CA,D,18,37,4,5,9,-7,17
3051,2008,51,New York Rangers,Derek Stepan,US,C,18,817,4,12,16,-14,63
3053,2008,53,New York Islanders,Travis Hamonic,CA,D,18,718,4,32,36,-11,54
3054,2008,54,New Jersey Devils,Patrice Cormier,CA,C,18,52,4,48,52,7,269
3055,2008,55,Minnesota Wild,Marco Scandella,CA,D,18,699,4,9,13,-3,12
3060,2008,60,Toronto Maple Leafs,Jimmy Hayes,US,W,18,334,4,7,11,-14,215
3065,2008,65,St. Louis Blues,Jori Lehtera,FI,C,20,307,4,10,14,-10,127
3067,2008,67,Philadelphia Flyers,Marc-Andre Bourdon,CA,D,18,45,4,2,6,2,6
3068,2008,68,Chicago Blackhawks,Shawn Lalonde,CA,D,18,1,4,23,27,-12,556
3069,2008,69,Phoenix Coyotes,Michael Stone,CA,D,18,504,4,5,9,-13,22
3074,2008,74,Los Angeles Kings,Andrew Campbell,CA,D,20,42,4,26,30,-9,464
3075,2008,75,New York Rangers,Evgeny Grachev,RU,C,18,34,4,4,8,-1,19
3078,2008,78,Calgary Flames,Lance Bouma,CA,C,18,357,4,2,6,-8,34
3079,2008,79,Ottawa Senators,Zack Smith,CA,C,20,662,4,4,8,-2,10
3082,2008,82,New Jersey Devils,Adam Henrique,CA,C,18,768,4,12,16,-13,36
3085,2008,85,Anaheim Ducks,Brandon McMillan,CA,W,18,171,4,10,14,-20,34
3090,2008,90,New York Rangers,Tomas Kundratek,CZ,D,18,30,4,2,6,-3,19
3095,2008,95,St. Louis Blues,David Warsofsky,US,D,18,55,4,12,16,-10,24
3096,2008,96,New York Islanders,Matt Donovan,US,D,18,69,4,4,8,-12,16
3097,2008,97,Boston Bruins,Jamie Arniel,CA,C,18,1,4,2,6,-3,10
3102,2008,102,New York Islanders,David Ullstrom,SE,C,19,49,4,19,23,-15,92
3103,2008,103,Edmonton Oilers,Johan Motin,SE,D,18,1,4,6,10,-2,24
3105,2008,105,Carolina Hurricanes,Michal Jordan,CZ,D,18,79,4,6,10,-9,46
3109,2008,109,Ottawa Senators,Andre Petersson,SE,W,18,1,4,14,18,4,31
3111,2008,111,New York Rangers,Dale Weise,CA,W,20,513,4,5,9,-6,4
3114,2008,114,Calgary Flames,T.J. Brodie,CA,D,18,772,4,15,19,-10,111
3117,2008,117,Tampa Bay Lightning,James Wright,CA,C,18,146,4,1,5,2,2
3119,2008,119,Ottawa Senators,Derek Grant,CA,C,18,381,4,38,42,19,89
3121,2008,121,Detroit Red Wings,Gustav Nyquist,SE,W,19,652,4,28,32,-15,323
3123,2008,123,Los Angeles Kings,Andrei Loktionov,RU,C,18,155,4,10,14,-8,30
3127,2008,127,Columbus Blue Jackets,Matt Calvert,CA,W,18,566,4,53,57,24,293
3128,2008,128,Toronto Maple Leafs,Greg Pateryn,US,D,18,290,4,10,14,8,31
3133,2008,133,Edmonton Oilers,Philippe Cornet,CA,W,18,2,4,16,20,-33,60
3135,2008,135,Columbus Blue Jackets,Tomas Kubalik,CZ,W,18,12,4,4,8,0,19
3137,2008,137,Columbus Blue Jackets,Brent Regner,CA,D,19,7,4,8,12,-39,18
3139,2008,139,Ottawa Senators,Mark Borowiecki,CA,D,19,454,4,8,12,-22,19
3148,2008,148,New York Islanders,Matt Martin,CA,W,19,817,3,2,5,-1,23
3149,2008,149,Dallas Stars,Philip Larsen,DK,D,18,151,3,24,27,-9,55
3152,2008,152,Tampa Bay Lightning,Mark Barberio,CA,D,18,272,3,5,8,-13,14
3156,2008,156,New York Islanders,Jared Spurgeon,CA,D,18,772,3,18,21,-17,68
3157,2008,157,Columbus Blue Jackets,Cam Atkinson,US,W,19,700,3,8,11,-11,36
3160,2008,160,Tampa Bay Lightning,Luke Witkowski,US,D,18,132,3,15,18,-6,68
3163,2008,163,Edmonton Oilers,Teemu Hartikainen,FI,C,18,52,3,10,13,-22,18
3169,2008,169,Chicago Blackhawks,Ben Smith,US,W,20,237,3,6,9,1,34
3170,2008,170,Colorado Avalanche,Jonas Holos,NO,D,21,39,3,2,5,3,14
3175,2008,175,New York Islanders,Justin Dibenedetto,CA,C,20,8,3,3,6,-5,10
3177,2008,177,San Jose Sharks,Tommy Wingels,US,C,20,448,3,12,15,-5,129
3178,2008,178,Philadelphia Flyers,Zac Rinaldo,CA,C,18,374,3,5,8,-24,40
3184,2008,184,Atlanta Thrashers,Zach Redmond,US,D,20,133,3,1,4,-1,28
3186,2008,186,San Jose Sharks,Jason Demers,CA,D,20,699,3,5,8,-2,29
3187,2008,187,Columbus Blue Jackets,Sean Collins,CA,C,19,21,3,6,9,4,47
3188,2008,188,Toronto Maple Leafs,Andrew MacWilliam,CA,D,18,12,3,4,7,-14,18
3190,2008,190,Florida Panthers,Matt Bartkowski,US,D,20,256,3,30,33,-63,219
3204,2008,204,Washington Capitals,Stefan Della Rovere,CA,W,18,7,3,11,14,-5,19
3212,2007,1,Chicago Blackhawks,Patrick Kane,US,W,18,1107,3,3,6,-5,14
3213,2007,2,Philadelphia Flyers,James van Riemsdyk,US,W,18,879,3,14,17,1,26
3214,2007,3,Phoenix Coyotes,Kyle Turris,CA,C,18,776,3,16,19,-19,154
3216,2007,5,Washington Capitals,Karl Alzner,CA,D,18,686,3,14,17,1,40
3217,2007,6,Edmonton Oilers,Sam Gagner,CA,C,18,967,3,6,9,-2,8
3218,2007,7,Columbus Blue Jackets,Jakub Voracek,CZ,W,18,1047,3,1,4,-5,4
3219,2007,8,Boston Bruins,Zach Hamill,CA,C,18,20,3,8,11,-15,41
3220,2007,9,San Jose Sharks,Logan Couture,CA,C,18,845,3,15,18,-5,321
3221,2007,10,Florida Panthers,Keaton Ellerby,CA,D,18,212,3,7,10,-6,47
3223,2007,12,Montreal Canadiens,Ryan McDonagh,US,D,18,783,3,8,11,8,31
3224,2007,13,St. Louis Blues,Lars Eller,DK,C,18,870,3,1,4,-13,47
3226,2007,15,Edmonton Oilers,Alex Plante,CA,D,18,10,3,6,9,-6,16
3227,2007,16,Minnesota Wild,Colton Gillies,CA,W,18,154,3,7,10,-4,14
3229,2007,18,St. Louis Blues,Ian Cole,US,D,18,670,3,16,19,-3,725
3232,2007,21,Edmonton Oilers,Riley Nash,CA,C,18,627,3,3,6,-4,2
3233,2007,22,Montreal Canadiens,Max Pacioretty,US,W,18,850,3,4,7,-20,336
3234,2007,23,Nashville Predators,Jonathon Blum,US,D,18,110,3,12,15,-28,74
3235,2007,24,Calgary Flames,Mikael Backlund,SE,C,18,826,3,8,11,-3,287
3237,2007,26,St. Louis Blues,David Perron,CA,W,19,973,3,4,7,2,4
3238,2007,27,Detroit Red Wings,Brendan Smith,CA,D,18,571,3,6,9,7,25
3239,2007,28,San Jose Sharks,Nicholas Petrecki,US,D,18,1,3,8,11,0,20
3240,2007,29,Ottawa Senators,Jim O'Brien,US,C,18,77,3,2,5,7,4
3242,2007,31,Buffalo Sabres,T.J. Brennan,US,D,18,53,3,3,6,-10,56
3243,2007,32,Phoenix Coyotes,Brett Maclean,CA,W,18,18,3,5,8,-20,599
3246,2007,35,Boston Bruins,Tommy Cross,US,D,18,3,3,8,11,1,0
3249,2007,38,Chicago Blackhawks,Bill Sweatt,US,W,18,3,3,2,5,-2,6
3251,2007,40,Florida Panthers,Michal Repik,CZ,W,18,72,3,20,23,-2,577
3252,2007,41,Philadelphia Flyers,Kevin Marshall,CA,D,18,10,3,1,4,-2,15
3253,2007,42,Anaheim Ducks,Eric Tangradi,US,C,18,150,3,3,6,-10,78
3254,2007,43,Montreal Canadiens,P.K. Subban,CA,D,18,834,3,8,11,-9,2
3255,2007,44,St. Louis Blues,Aaron Palushaj,US,W,18,68,3,10,13,-8,528
3256,2007,45,Colorado Avalanche,Colby Cohen,US,D,18,3,3,11,14,0,24
3263,2007,52,Los Angeles Kings,Oscar Moller,SE,C,18,87,3,5,8,-25,456
3266,2007,55,Colorado Avalanche,T.J. Galiardi,CA,W,19,321,3,10,13,-4,51
3267,2007,56,Chicago Blackhawks,Akim Aliu,NG,W,18,7,3,9,12,5,22
3269,2007,58,Nashville Predators,Nick Spaling,CA,C,18,437,3,22,25,-14,742
3272,2007,61,Los Angeles Kings,Wayne Simmonds,CA,W,19,1019,3,4,7,-8,23
3273,2007,62,New York Islanders,Mark Katic,CA,D,18,11,3,10,13,-29,187
3274,2007,63,Anaheim Ducks,Maxime Macenauer,CA,C,18,29,3,10,13,2,55
3278,2007,67,Atlanta Thrashers,Spencer Machacek,CA,W,18,25,3,5,8,-5,42
3281,2007,70,Calgary Flames,John Negrin,CA,D,18,3,3,25,28,-5,11
3282,2007,71,Florida Panthers,Evgenii Dadonov,RU,W,18,413,3,3,6,-15,4
3284,2007,73,Montreal Canadiens,Yannick Weber,CH,D,18,499,3,7,10,-14,29
3288,2007,77,Tampa Bay Lightning,Alex Killorn,CA,C,18,723,3,2,5,-5,2
3289,2007,78,Pittsburgh Penguins,Robert Bortuzzo,CA,D,18,490,3,6,9,-7,21
3290,2007,79,New Jersey Devils,Nick Palmieri,US,W,18,87,3,6,9,-1,19
3292,2007,81,Nashville Predators,Ryan Thang,US,W,20,1,3,22,25,-23,130
3299,2007,88,Detroit Red Wings,Joakim Andersson,SE,C,18,205,3,4,7,10,14
3300,2007,89,Buffalo Sabres,Corey Tropp,US,W,18,149,3,6,9,-7,4
3304,2007,93,Anaheim Ducks,Steven Kampfer,US,D,18,231,3,14,17,-7,18
3305,2007,94,Columbus Blue Jackets,Maksim Mayorov,RU,W,18,22,2,1,3,3,2
3306,2007,95,Los Angeles Kings,Alec Martinez,US,D,20,686,2,1,3,3,2
3307,2007,96,St. Louis Blues,Cade Fairchild,US,D,18,5,2,5,7,1,0
3308,2007,97,Edmonton Oilers,Linus Omark,SE,W,20,79,2,9,11,5,9
3310,2007,99,Toronto Maple Leafs,Matt Frattin,CA,W,19,135,2,6,8,0,2
3320,2007,109,Los Angeles Kings,Dwight King,CA,W,18,365,2,4,6,-4,25
3322,2007,111,Pittsburgh Penguins,Luca Caputi,CA,W,18,35,2,29,31,-23,71
3327,2007,116,Calgary Flames,Keith Aulie,CA,D,18,167,2,17,19,-10,24
3329,2007,118,Pittsburgh Penguins,Alex Grant,CA,D,18,7,2,1,3,-2,6
3333,2007,122,Philadelphia Flyers,Mario Kempe,SE,C,18,70,2,2,4,0,4
3340,2007,129,Dallas Stars,Jamie Benn,CA,W,18,948,2,6,8,-8,32
3343,2007,132,Carolina Hurricanes,Chris Terry,CA,W,18,152,2,11,13,-7,28
3346,2007,135,Colorado Avalanche,Paul Carey,US,C,18,100,2,3,5,2,153
3351,2007,140,Minnesota Wild,Cody Almond,CA,C,18,25,2,2,4,-9,42
3352,2007,141,Pittsburgh Penguins,Jake Muzzin,CA,D,18,679,2,10,12,-14,12
3355,2007,144,Nashville Predators,Andreas Thuresson,SE,C,19,25,2,3,5,-6,20
3363,2007,152,Philadelphia Flyers,Jon Kalinski,CA,W,20,22,2,9,11,-6,8
3372,2007,161,Philadelphia Flyers,Patrick Maroon,US,W,19,649,2,3,5,2,11
3373,2007,162,Carolina Hurricanes,Brett Bellemore,CA,D,19,121,2,4,6,-6,8
3375,2007,164,Toronto Maple Leafs,Chris Didomenico,CA,C,18,27,2,6,8,-6,19
3378,2007,167,Tampa Bay Lightning,Johan Harju,SE,W,21,10,2,2,4,-1,8
3384,2007,173,San Jose Sharks,Nick Bonino,US,C,19,761,2,2,4,-2,8
3386,2007,175,Atlanta Thrashers,John Albert,US,C,18,9,2,7,9,-7,41
3390,2007,179,Buffalo Sabres,Paul Byron,CA,C,18,521,2,1,3,1,6
3405,2007,194,Toronto Maple Leafs,Carl Gunnarsson,SE,D,20,629,2,2,4,0,6
3411,2007,200,Minnesota Wild,Carson McMillan,CA,W,19,16,2,2,4,0,38
3412,2007,201,San Jose Sharks,Justin Braun,US,D,20,791,2,7,9,-14,38
3414,2007,203,San Jose Sharks,Frazer McLaren,CA,W,19,102,2,7,9,-7,46
3416,2007,205,Atlanta Thrashers,Paul Postma,CA,D,18,205,2,9,11,-7,269
3423,2006,1,St. Louis Blues,Erik Johnson,US,D,18,857,2,7,9,-3,35
3425,2006,3,Chicago Blackhawks,Jonathan Toews,CA,C,18,1014,2,13,15,-6,314
3426,2006,4,Washington Capitals,Nicklas Backstrom,SE,C,18,1058,2,1,3,-4,8
3427,2006,5,Boston Bruins,Phil Kessel,US,W,18,1204,2,6,8,-13,33
3428,2006,6,Columbus Blue Jackets,Derick Brassard,CA,C,18,951,2,2,4,-1,6
3429,2006,7,New York Islanders,Kyle Okposo,US,W,18,909,2,4,6,-10,32
3430,2006,8,Phoenix Coyotes,Peter Mueller,US,C,18,297,2,6,8,-32,145
3431,2006,9,Minnesota Wild,James Sheppard,CA,C,18,394,2,1,3,1,0
3432,2006,10,Florida Panthers,Michael Frolik,CZ,W,18,858,2,8,10,-5,137
3434,2006,12,Atlanta Thrashers,Bryan Little,CA,W,18,843,2,45,47,-5,282
3435,2006,13,Toronto Maple Leafs,Jiri Tlusty,CZ,C,18,446,2,5,7,-10,16
3436,2006,14,Vancouver Canucks,Michael Grabner,AT,W,18,640,2,7,9,-3,35
3438,2006,16,San Jose Sharks,Ty Wishart,CA,D,18,26,2,5,7,-9,18
3439,2006,17,Los Angeles Kings,Trevor Lewis,US,C,19,810,2,8,10,-1,30
3440,2006,18,Colorado Avalanche,Chris Stewart,CA,W,18,668,2,1,3,-1,176
3443,2006,21,New York Rangers,Bobby Sanguinetti,US,D,18,45,2,5,7,-14,147
3444,2006,22,Philadelphia Flyers,Claude Giroux,CA,W,18,1018,2,27,29,-16,747
3447,2006,25,St. Louis Blues,Patrik Berglund,SE,C,18,717,2,3,5,-18,137
3449,2006,27,Dallas Stars,Ivan Vishnevskiy,RU,D,18,5,2,7,9,7,52
3450,2006,28,Ottawa Senators,Nick Foligno,US,W,18,1021,2,4,6,-11,64
3451,2006,29,Phoenix Coyotes,Chris Summers,US,D,18,70,2,1,3,-1,176
3452,2006,30,New Jersey Devils,Matthew Corrente,CA,D,18,34,2,3,5,-3,12
3453,2006,31,St. Louis Blues,Tomas Kana,CZ,C,18,6,2,6,8,1,18
3454,2006,32,Pittsburgh Penguins,Carl Sneep,US,D,18,1,2,6,8,12,109
3458,2006,36,San Jose Sharks,Jamie McGinn,CA,W,18,617,2,3,5,2,6
3461,2006,39,Philadelphia Flyers,Andreas Nodl,AT,W,19,183,2,2,4,9,12
3463,2006,41,Detroit Red Wings,Cory Emmerton,CA,C,18,139,2,6,8,-8,33
3466,2006,44,Toronto Maple Leafs,Nikolai Kulemin,RU,W,20,669,2,5,7,-2,8
3467,2006,45,Edmonton Oilers,Jeff Petry,US,D,18,803,2,7,9,-8,24
3469,2006,47,Detroit Red Wings,Shawn Matthias,CA,C,18,551,2,45,47,0,122
3471,2006,49,Montreal Canadiens,Ben Maxwell,CA,C,18,47,2,4,6,-2,8
3472,2006,50,Boston Bruins,Milan Lucic,CA,W,18,1096,2,1,3,-4,8
3475,2006,53,Montreal Canadiens,Mathieu Carle,CA,D,18,3,2,3,5,2,2
3476,2006,54,New York Rangers,Artem Anisimov,RU,C,18,771,2,3,5,-7,59
3478,2006,56,Nashville Predators,Blake Geoffrion,US,C,18,55,2,2,4,-4,17
3479,2006,57,Buffalo Sabres,Mike Weber,US,D,18,351,2,4,6,-2,12
3480,2006,58,New Jersey Devils,Alexander Vasyunov,RU,W,18,18,2,5,7,10,10
3482,2006,60,New York Islanders,Jesse Joensuu,FI,W,18,129,2,3,5,-4,6
3485,2006,63,Carolina Hurricanes,Jamie McBain,US,D,18,348,2,5,7,3,23
3486,2006,64,St. Louis Blues,Jonas Junland,SE,D,18,4,2,2,4,-16,8
3487,2006,65,Pittsburgh Penguins,Brian Strait,US,D,18,187,2,1,3,-6,4
3488,2006,66,Montreal Canadiens,Ryan White,CA,C,18,313,2,1,3,0,7
3490,2006,68,Ottawa Senators,Eric Gryba,CA,D,18,289,2,18,20,5,124
3493,2006,71,Boston Bruins,Brad Marchand,CA,W,18,874,2,3,5,-7,6
3494,2006,72,Minnesota Wild,Cal Clutterbuck,CA,W,18,933,2,3,5,0,6
