ID,Year,Pick,Team,Player,Nationality,Position,Age,GamesPlayed,Goals,Assists,Points,PlusMinus,PenaltyMinutes
2600,2010,20,Pittsburgh Penguins,Beau Bennett,US,RW,18,200,9,11,20,-7,36
2601,2010,21,Detroit Red Wings,Riley Sheahan,CA,C,18,635,9,44,53,-43,437
2602,2010,22,Montreal Canadiens,Jarred Tinordi,US,D,18,109,9,26,35,-9,48
2603,2010,23,Buffalo Sabres,Mark Pysyk,CA,D,18,521,9,8,17,-36,197
2604,2010,24,Chicago Blackhawks,Kevin Hayes,US,RW,18,553,9,2,11,0,6
2605,2010,25,Florida Panthers,Quinton Howden,CA,C,18,97,9,12,21,-9,172
2606,2010,26,Washington Capitals,Evgeny Kuznetsov,RU,C,18,599,9,46,55,3,149
2607,2010,27,Phoenix Coyotes,Mark Visentin,CA,G,18,1,9,7,16,-5,22
2609,2010,29,Anaheim Ducks,Emerson Etem,US,RW,18,173,9,5,14,-8,182
2610,2010,30,New York Islanders,Brock Nelson,US,C,18,676,9,5,14,-4,10
2611,2010,31,Edmonton Oilers,Tyler Pitlick,US,C,18,325,9,32,41,-9,96
2613,2010,33,Florida Panthers,John McFarland,CA,LW,18,3,9,23,32,8,60
2614,2010,34,Columbus Blue Jackets,Dalton Smith,CA,LW,18,1,9,11,20,-21,36
2616,2010,36,Florida Panthers,Alex Petrovic,CA,D,18,263,9,22,31,-25,94
2617,2010,37,Carolina Hurricanes,Justin Faulk,US,D,18,760,9,20,29,-6,193
2618,2010,38,New Jersey Devils,Jon Merrill,US,D,18,474,9,56,65,2,537
2619,2010,39,Minnesota Wild,Brett Bulmer,CA,RW,18,17,9,2,11,-9,16
2620,2010,40,New York Rangers,Christian Thomas,CA,RW,18,27,9,19,28,-12,36
2621,2010,41,Dallas Stars,Patrik Nemeth,SE,D,18,429,9,15,24,-1,58
2622,2010,42,Anaheim Ducks,Devante Smith-Pelly,CA,RW,18,395,9,13,22,-3,20
2625,2010,45,Boston Bruins,Ryan Spooner,CA,C,18,325,9,14,23,-31,135
2626,2010,46,Edmonton Oilers,Martin Marincin,SK,D,18,227,9,9,18,-5,10
2627,2010,47,Los Angeles Kings,Tyler Toffoli,CA,C,18,651,9,5,14,-3,16
2628,2010,48,Edmonton Oilers,Curtis Hamilton,US,LW,18,1,9,12,21,-54,152
2629,2010,49,Colorado Avalanche,Calvin Pickard,CA,G,18,116,9,21,30,8,872
2630,2010,50,Florida Panthers,Connor Brickley,US,C,18,81,9,18,27,-34,53
2631,2010,51,Detroit Red Wings,Calle Jarnkrok,SE,C,18,574,9,22,31,-26,95
2633,2010,53,Carolina Hurricanes,Mark Alt,US,D,18,20,9,13,22,-6,67
2634,2010,54,Chicago Blackhawks,Justin Holl,US,D,18,205,9,34,43,32,163
2635,2010,55,Columbus Blue Jackets,Petr Straka,CZ,RW,18,3,9,13,22,-10,22
2636,2010,56,Minnesota Wild,Johan Larsson,SE,LW,18,488,9,16,25,2,58
2637,2010,57,Phoenix Coyotes,Oscar Lindberg,SE,C,18,252,9,12,21,-8,27
2638,2010,58,Chicago Blackhawks,Kent Simpson,CA,G,18,1,9,7,16,-23,18
2639,2010,59,Minnesota Wild,Jason Zucker,US,LW,18,550,9,13,22,-8,108
2640,2010,60,Chicago Blackhawks,Stephen Johns,US,D,18,167,9,40,49,-38,1030
2642,2010,62,Toronto Maple Leafs,Greg McKegg,CA,C,18,233,9,15,24,-18,29
2644,2010,64,Calgary Flames,Max Reinhart,CA,C,18,23,9,22,31,13,256
2646,2010,66,Tampa Bay Lightning,Radko Gudas,CZ,D,20,610,9,19,28,4,0
2647,2010,67,Carolina Hurricanes,Danny Biega,CA,D,18,10,9,10,19,-16,59
2650,2010,70,Los Angeles Kings,Jordan Weal,CA,C,18,218,9,11,20,-6,35
2651,2010,71,Colorado Avalanche,Michael Bournival,CA,LW,18,113,9,30,39,-141,284
2660,2010,80,Pittsburgh Penguins,Bryan Rust,US,RW,18,424,8,35,43,-27,54
2664,2010,84,New Jersey Devils,Scott Wedgewood,CA,G,18,77,8,17,25,-5,16
2666,2010,86,Washington Capitals,Stanislav Galiev,RU,RW,18,26,8,40,48,-12,157
2667,2010,87,Atlanta Thrashers,Julian Melchiori,CA,D,18,30,8,5,13,-4,16
2669,2010,89,Philadelphia Flyers,Michael Chaput,CA,C,18,182,8,8,16,-12,20
2670,2010,90,Chicago Blackhawks,Joakim Nordstrom,SE,C,18,444,8,5,13,3,34
2677,2010,97,Boston Bruins,Craig Cunningham,CA,LW,20,63,8,2,10,-16,234
2679,2010,99,Florida Panthers,Joonas Donskoi,FI,RW,18,474,8,11,19,-5,34
2683,2010,103,Calgary Flames,John Ramage,CA,D,19,2,8,25,33,-38,1263
2684,2010,104,St. Louis Blues,Jani Hakanpaa,FI,D,18,142,8,14,22,-22,73
2685,2010,105,Carolina Hurricanes,Justin Shugg,CA,LW,18,3,8,27,35,9,38
2686,2010,106,Ottawa Senators,Marcus Sorensen,SE,RW,18,226,8,12,20,-24,44
2687,2010,107,Colorado Avalanche,Sami Aittokallio,FI,G,18,2,8,19,27,5,97
2688,2010,108,Calgary Flames,Bill Arnold,US,C,18,1,8,25,33,-12,44
2690,2010,110,Pittsburgh Penguins,Tom Kuhnhackl,DE,C,18,232,8,6,14,-11,12
2691,2010,111,Detroit Red Wings,Teemu Pulkkinen,FI,LW,18,83,8,10,18,-11,471
2692,2010,112,Washington Capitals,Philipp Grubauer,DE,G,18,269,8,22,30,-24,66
2696,2010,116,Toronto Maple Leafs,Petter Granberg,SE,D,18,45,8,12,20,8,116
2697,2010,117,Montreal Canadiens,Morgan Ellis,CA,D,18,3,8,24,32,4,40
2699,2010,119,Philadelphia Flyers,Tye McGinn,CA,LW,20,89,8,69,77,-48,1745
2701,2010,121,Edmonton Oilers,Tyler Bunz,CA,G,18,1,8,23,31,-73,176
2702,2010,122,Anaheim Ducks,Chris Wagner,US,C,19,359,8,40,48,-21,52
2703,2010,123,Florida Panthers,Zach Hyman,CA,C,18,421,8,4,12,-18,166
2709,2010,129,San Jose Sharks,Freddie Hamilton,CA,C,18,75,8,4,12,-20,130
2711,2010,131,Dallas Stars,John Klingberg,SE,D,18,552,8,33,41,-61,146
2712,2010,132,Anaheim Ducks,Tim Heed,SE,D,19,105,8,7,15,-6,46
2713,2010,133,Calgary Flames,Micheal Ferland,CA,LW,18,335,8,10,18,1,30
2715,2010,135,Boston Bruins,Justin Florek,US,LW,20,4,8,27,35,-69,209
2718,2010,138,Phoenix Coyotes,Louis Domingue,CA,G,18,142,8,9,17,-1,2
2720,2010,140,Pittsburgh Penguins,Kenny Agostino,US,LW,18,86,8,25,33,-57,59
2721,2010,141,Detroit Red Wings,Petr Mrazek,CZ,G,18,295,8,4,12,-14,10
2724,2010,144,Toronto Maple Leafs,Sam Carrick,CA,C,18,111,8,4,12,-4,6
2727,2010,147,Montreal Canadiens,Brendan Gallagher,CA,RW,18,638,8,10,18,-13,10
2728,2010,148,Los Angeles Kings,Kevin Gravel,US,D,18,109,8,35,43,-64,141
2734,2010,154,Columbus Blue Jackets,Dalton Prout,CA,D,20,264,7,10,17,-31,57
2737,2010,157,New York Rangers,Jesper Fast,SE,RW,18,550,7,7,14,-5,12
2742,2010,162,Edmonton Oilers,Brandon Davidson,CA,D,19,180,7,10,17,-2,10
2745,2010,165,Boston Bruins,Zane Gothberg,US,G,18,8,7,3,10,-3,20
2748,2010,168,Nashville Predators,Anthony Bitetto,US,D,20,197,7,21,28,-7,62
2752,2010,172,Vancouver Canucks,Alex Friesen,CA,C,19,1,7,10,17,-9,12
2758,2010,178,Ottawa Senators,Mark Stone,CA,RW,18,541,7,10,17,-18,65
2767,2010,187,Carolina Hurricanes,Frederik Andersen,DK,G,20,445,7,19,26,-17,56
2773,2010,193,Calgary Flames,Patrick Holland,CA,RW,18,5,7,43,50,-28,584
2778,2010,198,Nashville Predators,Joonas Rask,FI,C,20,2,7,51,58,-16,164
2789,2010,209,Philadelphia Flyers,Brendan Ranford,CA,LW,18,1,7,30,37,-15,38
2790,2010,210,Boston Bruins,Zach Trotman,US,D,20,91,7,15,22,5,44
2791,2009,1,New York Islanders,John Tavares,CA,C,18,949,7,11,18,-7,78
2792,2009,2,Tampa Bay Lightning,Victor Hedman,SE,D,18,898,7,6,13,-9,23
2793,2009,3,Colorado Avalanche,Matt Duchene,CA,C,18,905,7,25,32,-21,129
2794,2009,4,Atlanta Thrashers,Evander Kane,CA,LW,18,812,7,22,29,11,153
2795,2009,5,Los Angeles Kings,Brayden Schenn,CA,C,18,776,7,48,55,15,138
2796,2009,6,Phoenix Coyotes,Oliver Ekman-Larsson,SE,D,18,848,7,26,33,-12,34
2797,2009,7,Toronto Maple Leafs,Nazem Kadri,CA,C,18,739,7,13,20,-15,10
2798,2009,8,Dallas Stars,Scott Glennie,CA,RW,18,1,7,8,15,-4,61
2799,2009,9,Ottawa Senators,Jared Cowen,CA,D,18,249,7,13,20,-4,23
2800,2009,10,Edmonton Oilers,Magnus Paajarvi,SE,LW,18,467,7,18,25,-3,36
2801,2009,11,Nashville Predators,Ryan Ellis,CA,D,18,566,7,33,40,-14,1461
2802,2009,12,New York Islanders,Calvin de Haan,CA,D,18,520,7,11,18,-10,148
2803,2009,13,Buffalo Sabres,Zack Kassian,CA,RW,18,610,7,15,22,1,10
2804,2009,14,Florida Panthers,Dmitry Kulikov,RU,D,18,805,7,9,16,-18,29
2805,2009,15,Anaheim Ducks,Peter Holland,CA,C,18,266,7,17,24,-13,28
2806,2009,16,Minnesota Wild,Nick Leddy,US,D,18,851,7,10,17,-14,32
2807,2009,17,St. Louis Blues,David Rundblad,SE,D,18,113,7,29,36,-27,468
2808,2009,18,Montreal Canadiens,Louis Leblanc,CA,C,18,50,7,10,17,-26,34
2809,2009,19,New York Rangers,Chris Kreider,US,C,18,654,7,3,10,3,0
2810,2009,20,New Jersey Devils,Jacob Josefson,SE,C,18,315,7,3,10,3,15
2811,2009,21,Columbus Blue Jackets,John Moore,US,D,18,544,7,12,19,4,29
2812,2009,22,Vancouver Canucks,Jordan Schroeder,US,C,18,165,7,64,71,13,424
2813,2009,23,Calgary Flames,Tim Erixon,US,D,18,93,7,25,32,-29,175
2815,2009,25,Boston Bruins,Jordan Caron,CA,RW,18,157,7,18,25,-19,37
2816,2009,26,Anaheim Ducks,Kyle Palmieri,US,RW,18,681,7,40,47,-11,153
2818,2009,28,Chicago Blackhawks,Dylan Olsen,US,D,18,124,6,22,28,8,14
2819,2009,29,Tampa Bay Lightning,Carter Ashton,CA,RW,18,54,6,8,14,-15,25
2820,2009,30,Pittsburgh Penguins,Simon Despres,CA,D,18,193,6,39,45,48,138
2821,2009,31,New York Islanders,Mikko Koskinen,FI,G,21,168,6,14,20,-17,22
2822,2009,32,Detroit Red Wings,Landon Ferraro,CA,C,18,77,6,5,11,7,2
2823,2009,33,Colorado Avalanche,Ryan O'Reilly,CA,C,18,938,6,3,9,-9,6
2824,2009,34,Atlanta Thrashers,Carl Klingberg,SE,LW,18,12,6,11,17,-2,122
2825,2009,35,Los Angeles Kings,Kyle Clifford,CA,LW,18,751,6,14,20,-7,16
2826,2009,36,Phoenix Coyotes,Chris Brown,US,C,18,23,6,2,8,-8,10
2827,2009,37,Anaheim Ducks,Mat Clark,US,D,18,9,6,24,30,-24,42
2828,2009,38,Dallas Stars,Alex Chiasson,CA,RW,18,631,6,16,22,1,38
2829,2009,39,Ottawa Senators,Jakob Silfverberg,SE,LW,18,658,6,5,11,-18,41
2830,2009,40,Edmonton Oilers,Anton Lander,SE,C,18,215,6,1,7,2,6
2834,2009,44,Florida Panthers,Drew Shore,US,C,18,98,6,16,22,-34,88
2835,2009,45,Atlanta Thrashers,Jeremy Morin,US,LW,18,82,6,23,29,-1,20
2836,2009,46,Ottawa Senators,Robin Lehner,SE,G,18,364,6,37,43,31,150
2839,2009,49,Colorado Avalanche,Stefan Elliott,CA,D,18,87,6,0,6,-2,47
2841,2009,51,Carolina Hurricanes,Brian Dumoulin,US,D,18,464,6,7,13,-4,12
2842,2009,52,Tampa Bay Lightning,Richard Panik,SK,RW,18,521,6,7,13,-10,16
2843,2009,53,Vancouver Canucks,Anton Rodin,SE,RW,18,3,6,12,18,-12,72
2844,2009,54,New Jersey Devils,Eric Gelinas,CA,D,18,189,6,21,27,-12,133
2845,2009,55,Washington Capitals,Dmitry Orlov,RU,D,18,643,6,7,13,4,22
2848,2009,58,Toronto Maple Leafs,Jesse Blacker,CA,D,18,1,6,9,15,-10,21
2849,2009,59,Chicago Blackhawks,Brandon Pirri,CA,C,18,276,6,21,27,-13,139
2850,2009,60,Detroit Red Wings,Tomas Tatar,SK,C,18,701,6,29,35,23,137
2851,2009,61,Pittsburgh Penguins,Philip Samuelsson,SE,D,18,13,6,18,24,-17,34
2852,2009,62,New York Islanders,Anders Nilsson,SE,G,19,161,6,1,7,-4,6
2853,2009,63,Pittsburgh Penguins,Ben Hanowski,US,W,18,16,6,12,18,-6,62
2854,2009,64,Colorado Avalanche,Tyson Barrie,CA,D,18,683,6,16,22,3,90
2855,2009,65,Montreal Canadiens,Joonas Nattinen,FI,C,18,1,6,22,28,-17,185
2856,2009,66,Buffalo Sabres,Brayden McNabb,CA,D,18,576,6,8,14,-26,774
2858,2009,68,Toronto Maple Leafs,Jamie Devane,CA,LW,18,2,6,10,16,-20,58
2859,2009,69,Dallas Stars,Reilly Smith,CA,RW,18,686,6,9,15,-11,94
2860,2009,70,Nashville Predators,Taylor Beck,CA,RW,18,92,6,24,30,-2,42
2862,2009,72,Nashville Predators,Michael Latta,CA,C,18,113,6,7,13,-10,18
2863,2009,73,New Jersey Devils,Alexander Urbom,SE,D,18,34,6,12,18,-4,30
2865,2009,75,Detroit Red Wings,Andrej Nestrasil,CZ,RW,18,128,6,6,12,-2,26
2867,2009,77,Minnesota Wild,Matt Hackett,CA,G,19,26,6,17,23,15,110
2870,2009,80,New York Rangers,Ryan Bourque,US,C,18,1,6,10,16,0,58
2873,2009,83,Vancouver Canucks,Kevin Connauton,CA,D,19,360,6,14,20,3,20
2874,2009,84,Los Angeles Kings,Nicolas Deslauriers,CA,D,18,506,6,14,20,15,44
2875,2009,85,Washington Capitals,Cody Eakin,CA,C,18,701,6,8,14,-9,31
2882,2009,92,New York Islanders,Casey Cizikas,CA,C,18,664,6,9,15,-13,53
2884,2009,94,Columbus Blue Jackets,David Savard,CA,D,18,673,6,25,31,-24,817
2885,2009,95,Los Angeles Kings,Jean-Francois Berube,CA,G,18,40,6,11,17,8,37
2886,2009,96,Los Angeles Kings,Linden Vey,CA,RW,18,138,6,13,19,-4,20
2887,2009,97,Phoenix Coyotes,Jordan Szwarz,CA,RW,18,50,6,4,10,-11,243
2888,2009,98,Nashville Predators,Craig Smith,US,C,20,789,6,4,10,-3,2
2890,2009,100,Ottawa Senators,Chris Wideman,US,D,19,245,6,15,21,-27,61
2892,2009,102,Nashville Predators,Mattias Ekholm,SE,D,19,662,6,12,18,-21,127
2893,2009,103,Minnesota Wild,Kris Foucault,CA,LW,18,1,6,16,22,-18,105
2894,2009,104,Buffalo Sabres,Marcus Foligno,US,LW,18,678,6,4,10,-4,8
2896,2009,106,Anaheim Ducks,Sami Vatanen,FI,D,18,473,6,2,8,-11,7
2897,2009,107,Florida Panthers,Garrett Wilson,CA,LW,18,84,6,57,63,39,167
2902,2009,112,Boston Bruins,Lane MacDermid,US,LW,20,21,6,8,14,-2,37
2904,2009,114,New Jersey Devils,Seth Helgeson,US,D,18,50,5,6,11,-6,22
2905,2009,115,Washington Capitals,Patrick Wey,US,D,18,9,5,14,19,8,35
2907,2009,117,Atlanta Thrashers,Eddie Pasquale,CA,G,18,3,5,19,24,11,18
2908,2009,119,Chicago Blackhawks,Byron Froese,CA,C,18,116,5,6,11,-3,23
2909,2009,120,Atlanta Thrashers,Ben Chiarot,CA,D,18,489,5,37,42,-26,68
2911,2009,122,New York Islanders,Anton Klementyev,RU,D,19,1,5,4,9,4,4
2916,2009,127,New York Rangers,Roman Horak,CZ,C,18,84,5,6,11,-13,18
2918,2009,129,Dallas Stars,Tomas Vincour,CZ,C,18,95,5,8,13,-15,31
2921,2009,132,Nashville Predators,Gabriel Bourque,CA,LW,18,413,5,17,22,-8,55
2924,2009,135,Florida Panthers,Corban Knight,CA,C,19,52,5,6,11,4,10
2927,2009,138,Florida Panthers,Wade Megan,US,C,19,15,5,13,18,-2,22
2928,2009,139,Montreal Canadiens,Gabriel Dumont,CA,C,18,90,5,23,28,-3,82
2936,2009,147,San Jose Sharks,Phil Varone,CA,C,18,97,5,11,16,-22,86
2938,2009,149,Chicago Blackhawks,Marcus Kruger,SE,C,19,520,5,31,36,-37,124
2939,2009,150,Detroit Red Wings,Nick Jensen,US,D,18,407,5,34,39,-19,369
2941,2009,152,New York Islanders,Anders Lee,US,C,19,596,5,3,8,-24,352
2947,2009,158,Toronto Maple Leafs,Jerry D'Amigo,US,RW,18,31,5,28,33,-15,250
2948,2009,159,Dallas Stars,Curtis McKenzie,CA,LW,18,99,5,19,24,-14,311
2950,2009,161,Minnesota Wild,Darcy Kuemper,CA,G,19,299,5,7,12,-9,41
2953,2009,164,Buffalo Sabres,Connor Knapp,US,G,19,2,5,4,9,-16,44
2954,2009,165,Florida Panthers,Scott Timmins,CA,C,20,24,5,9,14,-10,16
2960,2009,171,Calgary Flames,Joni Ortio,FI,G,18,37,5,11,16,-13,26
2961,2009,172,Philadelphia Flyers,Eric Wellwood,CA,LW,19,31,5,11,16,-12,42
2964,2009,175,Washington Capitals,Garrett Mitchell,CA,RW,18,1,5,25,30,-15,176
2965,2009,176,Boston Bruins,Tyler Randell,CA,RW,18,27,5,25,30,-38,161
2967,2009,178,Carolina Hurricanes,Rasmus Rissanen,FI,D,18,6,5,9,14,-6,8
2968,2009,179,Los Angeles Kings,Brandon Kozun,US,RW,19,20,5,5,10,-2,4
2969,2009,180,Detroit Red Wings,Mitch Callahan,US,RW,18,5,5,13,18,-50,14
2971,2009,182,Minnesota Wild,Erik Haula,FI,LW,18,534,5,6,11,-20,24
2975,2009,186,Los Angeles Kings,Jordan Nolan,CA,C,20,375,5,41,46,31,253
2985,2009,196,Philadelphia Flyers,Oliver Lauridsen,DK,D,20,16,5,5,10,-6,16
2987,2009,198,Los Angeles Kings,Nic Dowd,US,C,19,371,5,13,18,-1,74
2995,2009,206,Boston Bruins,Ben Sexton,CA,C,18,2,5,16,21,-19,10
2999,2009,210,Detroit Red Wings,Adam Almqvist,SE,D,18,2,5,6,11,-10,2
3001,2008,1,Tampa Bay Lightning,Steven Stamkos,CA,C,18,922,4,11,15,-10,16
3002,2008,2,Los Angeles Kings,Drew Doughty,CA,D,18,1014,4,2,6,2,0
3003,2008,3,Atlanta Thrashers,Zach Bogosian,US,D,18,737,4,15,19,-8,74
3004,2008,4,St. Louis Blues,Alex Pietrangelo,CA,D,18,879,4,1,5,-3,11
3005,2008,5,Toronto Maple Leafs,Luke Schenn,CA,D,18,863,4,11,15,-12,2
3006,2008,6,Columbus Blue Jackets,Nikita Filatov,RU,LW,18,53,4,16,20,10,38
3007,2008,7,Nashville Predators,Colin Wilson,US,C,18,632,4,14,18,-12,18
3008,2008,8,Phoenix Coyotes,Mikkel Boedker,DK,RW,18,709,4,5,9,-9,6
3009,2008,9,New York Islanders,Josh Bailey,CA,C,18,993,4,3,7,0,4
3010,2008,10,Vancouver Canucks,Cody Hodgson,CA,C,18,328,4,11,15,-7,11
3012,2008,12,Buffalo Sabres,Tyler Myers,US,D,18,840,4,29,33,32,60
3013,2008,13,Los Angeles Kings,Colten Teubert,CA,D,18,24,4,5,9,-1,16
3014,2008,14,Carolina Hurricanes,Zach Boychuk,CA,C,18,127,4,13,17,-14,66
3015,2008,15,Ottawa Senators,Erik Karlsson,SE,D,18,838,4,8,12,-9,18
3016,2008,16,Boston Bruins,Joe Colborne,CA,C,18,295,4,2,6,-13,16
3017,2008,17,Anaheim Ducks,Jake Gardiner,US,D,18,645,4,5,9,3,23
3019,2008,19,Philadelphia Flyers,Luca Sbisa,IT,D,18,549,4,13,17,5,95
3020,2008,20,New York Rangers,Michael Del Zotto,CA,D,18,736,4,3,7,-12,33
3022,2008,22,Edmonton Oilers,Jordan Eberle,CA,C,18,858,4,13,17,-10,134
3023,2008,23,Minnesota Wild,Tyler Cuma,CA,D,18,1,4,8,12,-11,37
3024,2008,24,New Jersey Devils,Mattias Tedenby,SE,LW,18,120,4,10,14,-6,6
3025,2008,25,Calgary Flames,Greg Nemisz,CA,C,18,15,4,20,24,1,33
3026,2008,26,Buffalo Sabres,Tyler Ennis,CA,C,18,700,4,20,24,11,49
3027,2008,27,Washington Capitals,John Carlson,US,D,18,887,4,8,12,-1,77
3028,2008,28,Phoenix Coyotes,Viktor Tikhonov,LV,RW,20,111,4,17,21,5,26
3030,2008,30,Detroit Red Wings,Thomas McCollum,US,G,18,3,4,21,25,-6,30
3031,2008,31,Florida Panthers,Jacob Markstrom,SE,G,18,378,4,13,17,4,130
3032,2008,32,Los Angeles Kings,Slava Voynov,RU,D,18,190,4,3,7,-12,25
3033,2008,33,St. Louis Blues,Philip McRae,US,C,18,15,4,8,12,-3,4
3034,2008,34,St. Louis Blues,Jake Allen,CA,G,18,353,4,5,9,0,48
3035,2008,35,Anaheim Ducks,Nicolas Deschamps,CA,C,18,3,4,3,7,4,52
3037,2008,37,Columbus Blue Jackets,Cody Goloubef,CA,D,18,160,4,23,27,-13,88
3038,2008,38,Nashville Predators,Roman Josi,CH,D,18,760,4,10,14,-13,196
3039,2008,39,Anaheim Ducks,Eric O'Dell,CA,C,18,41,4,10,14,-4,220
3040,2008,40,New York Islanders,Aaron Ness,US,D,18,72,4,16,20,-2,79
3041,2008,41,Vancouver Canucks,Yann Sauve,CA,D,18,8,4,7,11,3,264
3042,2008,42,Ottawa Senators,Patrick Wiercioch,CA,D,18,268,4,13,17,-15,388
3043,2008,43,Anaheim Ducks,Justin Schultz,CA,D,18,602,4,38,42,-26,122
3044,2008,44,Buffalo Sabres,Luke Adam,CA,C,18,90,4,3,7,-8,20
3045,2008,45,Carolina Hurricanes,Zac Dalpe,CA,RW,18,154,4,18,22,-6,56
3046,2008,46,Florida Panthers,Colby Robak,CA,D,18,47,4,1,5,0,6
3047,2008,47,Boston Bruins,Max Sauve,FR,C,18,1,4,14,18,28,96
3049,2008,49,Phoenix Coyotes,Jared Staal,CA,RW,18,2,4,18,22,7,302
3050,2008,50,Colorado Avalanche,Cameron Gaunce,CA,D,18,37,4,5,9,-7,17
3051,2008,51,New York Rangers,Derek Stepan,US,C,18,817,4,12,16,-14,63
3053,2008,53,New York Islanders,Travis Hamonic,CA,D,18,718,4,32,36,-11,54
3054,2008,54,New Jersey Devils,Patrice Cormier,CA,C,18,52,4,48,52,7,269
3055,2008,55,Minnesota Wild,Marco Scandella,CA,D,18,699,4,9,13,-3,12
3060,2008,60,Toronto Maple Leafs,Jimmy Hayes,US,RW,18,334,4,7,11,-14,215
3065,2008,65,St. Louis Blues,Jori Lehtera,FI,C,20,307,4,10,14,-10,127
3067,2008,67,Philadelphia Flyers,Marc-Andre Bourdon,CA,D,18,45,4,2,6,2,6
3068,2008,68,Chicago Blackhawks,Shawn Lalonde,CA,D,18,1,4,23,27,-12,556
3069,2008,69,Phoenix Coyotes,Michael Stone,CA,D,18,504,4,5,9,-13,22
3074,2008,74,Los Angeles Kings,Andrew Campbell,CA,D,20,42,4,26,30,-9,464
3075,2008,75,New York Rangers,Evgeny Grachev,RU,C,18,34,4,4,8,-1,19
3077,2008,77,Boston Bruins,Michael Hutchinson,CA,G,18,137,4,30,34,-44,565
3078,2008,78,Calgary Flames,Lance Bouma,CA,C,18,357,4,2,6,-8,34
3079,2008,79,Ottawa Senators,Zack Smith,CA,C,20,662,4,4,8,-2,10
3082,2008,82,New Jersey Devils,Adam Henrique,CA,C,18,768,4,12,16,-13,36
3085,2008,85,Anaheim Ducks,Brandon McMillan,CA,LW,18,171,4,10,14,-20,34
3090,2008,90,New York Rangers,Tomas Kundratek,CZ,D,18,30,4,2,6,-3,19
3093,2008,93,Washington Capitals,Braden Holtby,CA,G,18,513,4,4,8,-11,191
3095,2008,95,St. Louis Blues,David Warsofsky,US,D,18,55,4,12,16,-10,24
3096,2008,96,New York Islanders,Matt Donovan,US,D,18,69,4,4,8,-12,16
3097,2008,97,Boston Bruins,Jamie Arniel,CA,C,18,1,4,2,6,-3,10
3102,2008,102,New York Islanders,David Ullstrom,SE,C,19,49,4,19,23,-15,92
3103,2008,103,Edmonton Oilers,Johan Motin,SE,D,18,1,4,6,10,-2,24
3105,2008,105,Carolina Hurricanes,Michal Jordan,CZ,D,18,79,4,6,10,-9,46
3106,2008,106,San Jose Sharks,Harri Sateri,FI,G,18,15,4,15,19,-27,794
3109,2008,109,Ottawa Senators,Andre Petersson,SE,RW,18,1,4,14,18,4,31
3111,2008,111,New York Rangers,Dale Weise,CA,RW,20,513,4,5,9,-6,4
3114,2008,114,Calgary Flames,T.J. Brodie,CA,D,18,772,4,15,19,-10,111
3117,2008,117,Tampa Bay Lightning,James Wright,CA,C,18,146,4,1,5,2,2
3119,2008,119,Ottawa Senators,Derek Grant,CA,C,18,381,4,38,42,19,89
3121,2008,121,Detroit Red Wings,Gustav Nyquist,SE,RW,19,652,4,28,32,-15,323
3122,2008,122,Tampa Bay Lightning,Dustin Tokarski,CA,G,18,76,4,1,5,2,2
3123,2008,123,Los Angeles Kings,Andrei Loktionov,RU,C,18,155,4,10,14,-8,30
3126,2008,126,New York Islanders,Kevin Poulin,CA,G,18,50,4,13,17,-14,9
3127,2008,127,Columbus Blue Jackets,Matt Calvert,CA,LW,18,566,4,53,57,24,293
3128,2008,128,Toronto Maple Leafs,Greg Pateryn,US,D,18,290,4,10,14,8,31
3133,2008,133,Edmonton Oilers,Philippe Cornet,CA,LW,18,2,4,16,20,-33,60
3135,2008,135,Columbus Blue Jackets,Tomas Kubalik,CZ,RW,18,12,4,4,8,0,19
3137,2008,137,Columbus Blue Jackets,Brent Regner,CA,D,19,7,4,8,12,-39,18
3139,2008,139,Ottawa Senators,Mark Borowiecki,CA,D,19,454,4,8,12,-22,19
3140,2008,140,Colorado Avalanche,Mark Olver,CA,C,20,74,4,0,4,3,2
3148,2008,148,New York Islanders,Matt Martin,CA,LW,19,817,3,2,5,-1,23
3149,2008,149,Dallas Stars,Philip Larsen,DK,D,18,151,3,24,27,-9,55
3150,2008,150,Pittsburgh Penguins,Alexander Pechurski,RU,G,18,1,3,9,12,15,58
3152,2008,152,Tampa Bay Lightning,Mark Barberio,CA,D,18,272,3,5,8,-13,14
3156,2008,156,New York Islanders,Jared Spurgeon,CA,D,18,772,3,18,21,-17,68
3157,2008,157,Columbus Blue Jackets,Cam Atkinson,US,RW,19,700,3,8,11,-11,36
3160,2008,160,Tampa Bay Lightning,Luke Witkowski,US,D,18,132,3,15,18,-6,68
3163,2008,163,Edmonton Oilers,Teemu Hartikainen,FI,C,18,52,3,10,13,-22,18
3165,2008,165,Carolina Hurricanes,Mike Murphy,CA,G,19,2,3,24,27,3,99
3169,2008,169,Chicago Blackhawks,Ben Smith,US,RW,20,237,3,6,9,1,34
3170,2008,170,Colorado Avalanche,Jonas Holos,NO,D,21,39,3,2,5,3,14
3175,2008,175,New York Islanders,Justin Dibenedetto,CA,C,20,8,3,3,6,-5,10
3177,2008,177,San Jose Sharks,Tommy Wingels,US,C,20,448,3,12,15,-5,129
3178,2008,178,Philadelphia Flyers,Zac Rinaldo,CA,C,18,374,3,5,8,-24,40
3184,2008,184,Atlanta Thrashers,Zach Redmond,US,D,20,133,3,1,4,-1,28
3186,2008,186,San Jose Sharks,Jason Demers,CA,D,20,699,3,5,8,-2,29
